,verb,sense_id,sense,sentence_id,sentence,seed,surprisal,temp
1264,pinch,pinch.02,slangy steal,pinch.02_7,the cops pinched the stuffed ,48.0,48.77204895019531,0.8
1265,pinch,pinch.04,be miserly,pinch.04_7,the newest pinched the candybar ,49.0,59.06358337402344,0.8
1266,pinch,pinch.05,arrest or capture,pinch.05_7,the police pinched the bankrobbery ,54.0,36.73653030395508,0.8
1267,grab,grab.01,"to capture, obtain, taking hold of",grab.01_7,the dog grabbed the bone ,49.0,25.29353904724121,0.8
1268,pitch,pitch.01,throw,pitch.01_7,the baseball pitched the catcher ,56.0,33.091522216796875,0.8
1269,pitch,pitch.02,set a musical tone,pitch.02_7,the piano pitched the notes ,48.0,41.40898132324219,0.8
1270,pitch,pitch.04,advertise in strongly positive terms,pitch.04_7,the company pitched the idea ,51.0,40.30523681640625,0.8
1271,chuck,chuck.01,"to throw, give up",chuck.01_7,the manager chucked the project ,48.0,29.93747329711914,0.8
1272,post,post.01,"cf report, put up for public view",post.01_7,the posters posted the latest ,48.0,50.3636474609375,0.8
1273,post,post.02,tell someone news as it comes in,post.02_7,the latest posted the newsflashes ,48.0,88.60029602050781,0.8
1274,post,post.03,"assign to a post, station somewhere",post.03_7,the officer posted the sentinel ,48.0,30.396068572998047,0.8
1275,post,post.04,send via the postal service,post.04_7,the letter posted the previous ,50.0,35.92130661010742,0.8
1276,mail,mail.01,send,mail.01_7,the postman mailed the letters ,51.0,24.956806182861328,0.8
1277,push,push.01,(try to) cause motion,push.01_7,the girl pushed the button ,49.0,28.443876266479492,0.8
1278,push,push.02,"force, impelled action",push.02_7,the car pushed the manacled ,48.0,51.75028991699219,0.8
1279,push,push.04,"advocate or advertise, advocate",push.04_7,the government pushed the sale ,51.0,52.70394515991211,0.8
1280,shove,shove.01,push harshly,shove.01_7,the coach shoved the player ,49.0,27.245586395263672,0.8
1281,reach,reach.01,"arrive at an end state, outcome or destination, get to, attain",reach.01_7,the train reached the city ,54.0,39.09444808959961,0.8
1282,reach,reach.02,get in contact with (often over the phone),reach.02_7,the salesperson reached the customer ,48.0,39.89213562011719,0.8
1283,reach,reach.03,"stretch, grasp, move (as if a limb) outwards toward a goal",reach.03_7,the boy reached the cookiejar ,48.0,47.26932907104492,0.8
1284,phone,phone.01,to telephone,phone.01_7,the girl phoned the boy ,49.0,27.261999130249023,0.8
1285,recall,recall.01,manufactured defect,recall.01_7,the automobile recalled the model ,49.0,55.42469787597656,0.8
1286,recall,recall.02,remember,recall.02_7,the president recalled the words ,48.0,43.26454162597656,0.8
1287,recall,recall.03,ask or order to go/come back,recall.03_7,the teacher recalled the absenting ,51.0,46.536590576171875,0.8
1288,remove,remove.01,remove,remove.01_7,the removalist removed the furniture ,48.0,44.8987922668457,0.8
1289,save,save.01,keep from spending,save.01_7,the costumer saved the salesperson ,51.0,51.27093505859375,0.8
1290,save,save.02,desperate peril sense,save.02_7,the man saved the drowningchild ,48.0,38.12319564819336,0.8
1291,save,save.03,"collect, accrue, save up (non phrasal, though)",save.03_7,the company saved the moneyitsearnedforayearandavoidedpayingtaxesonituntiltheywererequiredtobylawto,50.0,115.2817153930664,0.8
1292,earn,earn.01,wages,earn.01_7,the company earned the respectofalltheiremployeeswiththeirexemplarycustomerserviceandtheiractsofkindnesstow,48.0,90.1280746459961,0.8
1293,see,see.01,view,see.01_7,the sunset saw the stars ,48.0,38.879886627197266,0.8
1294,see,see.04,ensure,see.04_7,the judge saw the defendants ,51.0,36.189300537109375,0.8
1295,see,see.05,date casually,see.05_7,the couple saw the showcase ,51.0,85.84490966796875,0.8
1296,see,see.09,visit/consultation by medical professional,see.09_7,nan,,,
1297,sense,sense.01,perceive,sense.01_7,the dog sensed the presence ,48.0,44.478118896484375,0.8
1298,set,set.01,"put, place",set.01_7,the cat set the mouse ,48.0,26.64703369140625,0.8
1299,set,set.02,establish,set.02_7,the president set the tone ,51.0,31.433273315429688,0.8
1300,set,set.08,"make ready, assign a task to, ready for action",set.08_7,the teacher set the test ,48.0,26.486045837402344,0.8
1301,set,set.14,"make ready, prepare",set.14_7,the sailors set the tablecloths ,49.0,37.22496795654297,0.8
1302,place,place.01,put in a location,place.01_7,the placeholders placed the newcomer ,48.0,73.33088684082031,0.8
1303,shoot,shoot.01,propel projectile,shoot.01_7,the bullet shot the bird ,48.0,29.753700256347656,0.8
1304,shoot,shoot.02,kill with gun,shoot.02_7,the police shot the suspects ,48.0,43.711029052734375,0.8
1305,shoot,shoot.03,record on film,shoot.03_7,the director shot the entiretyofthemovieinoneweekendbecausehethoughtitwouldbecheaperandhecouldntevenfindact,52.0,84.71295166015625,0.8
1306,shoot,shoot.06,move very rapidly,shoot.06_7,the bullet shot the cannonball ,48.0,74.41886138916016,0.8
1307,stab,stab.01,"poke with sharp object, perhaps fatally, metaphorically try something",stab.01_7,the man stabbed the ground ,48.0,46.06516647338867,0.8
1308,mock,mock.01,make fun of,mock.01_7,the politician mocked the opposition ,53.0,43.418399810791016,0.8
1309,permit,permit.01,"permit, let, allow",permit.01_7,the verb permitted the subjected ,49.0,75.40876770019531,0.8
1310,battle,battle.01,fight (with),battle.01_7,the army battled the enemy ,49.0,24.42091178894043,0.8
1311,bump,bump.01,hit gently,bump.01_7,the little bumped the big ,49.0,35.138614654541016,0.8
1312,bump,bump.02,move slightly,bump.02_7,the man bumped the table ,49.0,27.198226928710938,0.8
1313,clip,clip.01,"to cut, cut off, or cut out",clip.01_7,the clippers clipped the barkyounderbrushberriesgrowingatthetoppostssoasnottointerferewith,48.0,85.125,0.8
1314,clip,clip.03,hit very slightly on the edge,clip.03_7,the ball clipped the umpire ,48.0,39.6346549987793,0.8
1315,tear,tear.01,"to pull apart, separate forcefully",tear.01_7,the dog tore the letterbox ,48.0,36.67996597290039,0.8
1316,tear,tear.02,"to rush, move hurriedly, rushing",tear.02_7,the crowd tore the maniacal ,48.0,52.65070724487305,0.8
1317,arrange,arrange.01,build,arrange.01_7,the school arranged the gym ,49.0,29.799278259277344,0.8
1318,drive,drive.01,drive or be driven around in a vehicle,drive.01_7,the two drove the car ,49.0,44.73907470703125,0.8
1319,drive,drive.02,"cause to move or become, impelled, inspired",drive.02_7,the wind drove the waves ,52.0,38.22393798828125,0.8
1320,order,order.01,impelled action,order.01_7,the orderly ordered the newcomertoformalposeinfrontofthedisplaycaseandstareatitforasmallaminutethen,48.0,93.56941223144531,0.8
1321,order,order.02,request to be delivered,order.02_7,the customer ordered the goods ,48.0,40.53965377807617,0.8
1322,drain,drain.01,"unfill, empty",drain.01_7,the swimmingpool drained the waterways ,48.0,46.9671516418457,0.8
1323,line,line.01,"provide a lining, accompany in line-like fashion",line.01_7,the new lined the olds ,48.0,83.14439392089844,0.8
1324,line,line.03,puts lines on,line.03_7,the shoreline lined the beach ,49.0,43.98505401611328,0.8
1325,split,split.01,"divide, separate",split.01_7,the company split the profits ,48.0,38.7204704284668,0.8
1326,split,split.02,"leave, depart",split.02_7,the crowd split the two ,49.0,48.25812530517578,0.8
1327,design,design.01,design,design.01_7,the new designed the building ,49.0,43.88134002685547,0.8
1328,bounce,bounce.01,"boing boing boing,",bounce.01_7,the ball bounced the dog ,54.0,92.82259368896484,0.8
1329,dismiss,dismiss.01,"remove, release",dismiss.01_7,the court dismissed the charges ,49.0,24.883821487426758,0.8
1330,dismiss,dismiss.02,label contemptuously,dismiss.02_7,the dismissal dismissed the writerlyness ,48.0,69.37492370605469,0.8
1331,shrink,shrink.01,become or make smaller,shrink.01_7,the population shrank the economy ,48.0,68.58656311035156,0.8
1332,scratch,scratch.02,"cut shallowly, rake the surface sharply",scratch.02_7,the cat scratched the windowpane ,48.0,29.37167739868164,0.8
1333,scratch,scratch.04,search,scratch.04_7,the police scratched the suspects ,48.0,42.80200958251953,0.8
1334,smash,smash.01,break violently,smash.01_7,the window smashed the car ,48.0,70.9039306640625,0.8
1335,butcher,butcher.01,cut up meat for sale,butcher.01_7,the butchered butchered the animal ,48.0,76.33683013916016,0.8
1336,recognize,recognize.01,applaud/give accolades to,recognize.01_7,the committee recognized the teacher ,49.0,44.33653259277344,0.8
1337,recognize,recognize.02,acknowledge as true/familiar,recognize.02_7,the government recognized the rightfulnesssnofitheiroppositionpartytoformagovernmentinthiscountrybyanearlylandslideelectionwin,49.0,103.79460144042969,0.8
1338,discover,discover.01,find (out),discover.01_7,the police discovered the locationofallthebodiesinthewellwherepolicefoundthediscoveredbodyofthegirlwhosepar,48.0,87.8704605102539,0.8
1339,throw,throw.01,"throw, sending through the air, manually, projection of an object through space",throw.01_7,the person threw the ball ,53.0,39.633018493652344,0.8
1340,throw,throw.03,hold,throw.03_7,the captain threw the ballasting ,49.0,53.383338928222656,0.8
1341,steal,steal.01,to commit theft,steal.01_7,the cat stole the cream ,49.0,24.858924865722656,0.8
1342,slam,slam.01,throw violently,slam.01_7,the player slammed the ballintoa ,49.0,57.219940185546875,0.8
1343,slam,slam.02,hit hard,slam.02_7,the player slammed the ball ,49.0,36.168373107910156,0.8
1344,deliver,deliver.01,"give, send",deliver.01_7,the mayor delivered the citysportsplanetprojectionsandpromisesinpersontocouncilmembersandbusinessleadersatthecityclubthist,49.0,107.9974136352539,0.8
1345,deliver,deliver.101,"give birth, assist in giving birth, giving birth or assisting in giving birth",deliver.101_7,the midwives delivered the baby ,54.0,25.963768005371094,0.8
1346,carry,carry.01,"bring with, have",carry.01_7,the boy carried the bagpackedwiththings ,48.0,51.92185974121094,0.8
1347,find,find.01,discovery,find.01_7,the children found the lost ,49.0,33.05022430419922,0.8
1348,find,find.02,adjudge,find.02_7,the jury found the man ,54.0,35.689476013183594,0.8
1349,discharge,discharge.01,"remove supply, as with electricity",discharge.01_7,the car discharged the battery ,49.0,29.672258377075195,0.8
1350,discharge,discharge.101,"to release, release from a location (not stuff being released itself)",discharge.101_7,the prisoners discharged the premises ,48.0,48.34629821777344,0.8
1351,secure,secure.01,get,secure.01_7,the burglar secured the jewels ,49.0,28.192853927612305,0.8
1352,secure,secure.02,"make secure, literally or figuratively",secure.02_7,the police secured the bankruptcyandnbspaccountsandnbspbeforeandnbsptheyandnbsplookedandnbspintoandnbsptheandnbspbook,48.0,79.86216735839844,0.8
1353,notice,notice.01,become aware of,notice.01_7,the book noticed the problematicnesses ,49.0,84.7950439453125,0.8
1354,mount,mount.01,intentional climber,mount.01_7,the man mounted the fence ,49.0,26.731752395629883,0.8
1355,mount,mount.03,"erect, construct",mount.03_7,the building mounted the scaffolding ,49.0,33.41725540161133,0.8
1356,poison,poison.01,"kill via poison, kill or make sick via poison",poison.01_7,the cat poisoned the rat ,49.0,25.942203521728516,0.8
1357,poison,poison.02,put poison on/in something,poison.02_7,the cat poisoned the mousehole ,48.0,32.190975189208984,0.8
1358,abuse,abuse.01,"mistreat a person or animal, often repeatedly, with violence or with cruelty",abuse.01_8,the children abused the dog ,49.0,27.017658233642578,0.8
1359,abuse,abuse.02,use (something) to bad effect or for a bad purpose,abuse.02_8,the abuseof abused the privilegeheyhoeheyhoeheyhoeheyhoeheyhoehey,49.0,85.05754089355469,0.8
1360,abuse,abuse.03,use offending language,abuse.03_8,the boss abused the interns ,51.0,32.76417541503906,0.8
1361,insult,insult.01,"call names, disparaging",insult.01_8,the insolent insulted the king ,51.0,70.51526641845703,0.8
1362,allow,allow.01,let,allow.01_8,the boss allowed the secretary ,51.0,42.23912048339844,0.8
1363,allow,allow.02,allocate,allow.02_8,the library allowed the bookshelves ,49.0,46.47883224487305,0.8
1364,allow,allow.03,admit truth of proposition,allow.03_8,the claim allowed the truthfulnessof ,51.0,87.80694580078125,0.8
1365,approve,approve.01,assent to,approve.01_8,the town approved the plans ,49.0,31.690563201904297,0.8
1366,beat,beat.01,strike,beat.01_8,the thief beat the cop ,49.0,29.05430793762207,0.8
1367,beat,beat.02,(cause) pulsating motion that often makes sound,beat.02_8,the musician beat the drums ,51.0,27.588083267211914,0.8
1368,beat,beat.03,win over some competitor,beat.03_8,the team beat the competition ,51.0,35.72631072998047,0.8
1369,slap,slap.01,hit with a flat object,slap.01_8,the wind slapped the water ,49.0,28.432605743408203,0.8
1370,belt,belt.01,sing loudly and forcefully,belt.01_8,the singer belted the ballad ,51.0,30.031068801879883,0.8
1371,belt,belt.02,"deliver a blow to, possibly with a belt",belt.02_8,the angry belted the dog ,49.0,62.04745101928711,0.8
1372,belt,belt.03,fasten with a belt,belt.03_8,the trousers belted the waistline ,49.0,38.21302795410156,0.8
1373,button,button.01,fasten the buttons on,button.01_8,the shirt buttoned the childs ,49.0,52.86280822753906,0.8
1374,break,break.01,"break, cause to not be whole",break.01_8,the window broke the glass ,50.0,40.4827766418457,0.8
1375,break,break.13,"happen, come to light, onset, beginning",break.13_8,the war broke the next ,49.0,56.69896697998047,0.8
1376,break,break.16,separate one entity from another,break.16_8,the breaking broke the glass ,49.0,65.17039489746094,0.8
1377,break,break.18,"violate (the law, an oath, trust, etc)",break.18_8,the court broke the injunction ,49.0,30.938308715820312,0.8
1378,burn,burn.01,(cause to) be on fire,burn.01_8,the fire burned the building ,52.0,25.602746963500977,0.8
1379,box,box.01,"to store in a box, put in a box to store",box.01_8,the police boxed the evidence ,49.0,28.29611587524414,0.8
1380,box,box.02,"enclosing (/being enclosed), forming an enclosure",box.02_8,the boxer boxed the ringleader ,55.0,49.46284484863281,0.8
1381,box,box.03,"fight, boxing style",box.03_8,the fighters boxed the bout ,51.0,60.64809799194336,0.8
1382,fight,fight.01,fight,fight.01_8,the two fought the other ,50.0,58.02082443237305,0.8
1383,build,build.01,construct,build.01_8,the constructionofthisnewbuildingbeganintheninetiesanditwascompletedlastyear built the constructionofthisnewbuildingbeganinthen,51.0,99.45388793945312,0.8
1384,build,build.02,grow,build.02_8,the seedlings built the stems ,49.0,64.66127014160156,0.8
1385,build,build.03,include,build.03_8,the course built the student ,49.0,49.98235321044922,0.8
1386,shape,shape.01,shape,shape.01_8,the shape shaped the sound ,50.0,34.674278259277344,0.8
1387,cast,cast.01,"throw outward, throw (dice, fishing lines, shadows)",cast.01_8,the castaway cast the fishline ,51.0,50.20684051513672,0.8
1388,cast,cast.02,"name, assign a role",cast.02_8,the actress cast the playwrights ,49.0,50.16965866088867,0.8
1389,cast,cast.03,make 3d reproductions from a mold,cast.03_8,the sculptor cast the statueinlead ,50.0,41.7836799621582,0.8
1390,cast,cast.04,bandage in plaster,cast.04_8,the doctor cast the brokenarm ,52.0,33.077266693115234,0.8
1391,launch,launch.01,"set off, introduce, bring up, start, take off",launch.01_8,the newscaster launched the debate ,50.0,48.08729553222656,0.8
1392,catch,catch.01,get,catch.01_8,the ball caught the fielder ,50.0,29.178298950195312,0.8
1393,catch,catch.02,"come upon, find",catch.02_8,the boy caught the rabbit ,51.0,30.393035888671875,0.8
1394,catch,catch.03,trap,catch.03_8,the dog caught the rabbit ,49.0,25.445606231689453,0.8
1395,fetch,fetch.01,bring (back),fetch.01_8,the fetching fetched the boyfriend ,206.0,75.55157470703125,0.9
