verb,sense,sense_id,sentence_id,sentence,seed,surprisal
belt,tighten,belt5,belt5_7,the belt belted the coat ,50.0,39.23267364501953
box,to pack or contain something in a box,box1,box1_7,the bookshelf boxed the books ,48.0,30.64242172241211
break,to shatter or shake apart,break1,break1_7,the vase broke the momentary ,49.0,55.30640411376953
break,to cause to separate or divide,break2,break2_7,the breakup broke the hearts ,49.0,53.26751708984375
break,to interrupt or disrupt,break3,break3_7,the students broke the lesson ,51.0,42.839515686035156
break,to exhaust or deplete,break4,break4_7,the drought broke the wateringbankers ,48.0,50.354270935058594
break,to change or alter,break5,break5_7,the rules broke the traditionally ,48.0,41.57315444946289
break,to violate or disobey,break6,break6_7,the rule broke the law ,49.0,31.506126403808594
build,construct,build1,build1_7,the constructionofthisnewbuildingbeganintheninetiesanditwascompletedlastyear built the constructionofthisnewbuildingbeganinthen,51.0,99.45388793945312
build,develop,build2,build2_7,the city built the new ,48.0,44.08591079711914
build,establish,build3,build3_7,the government built the house ,51.0,30.540395736694336
build,improve,build4,build4_7,the president built the economy ,49.0,29.794292449951172
build,create,build5,build5_7,the newscaster built the newsreel ,51.0,56.68742370605469
burn,consume or destroy by fire,burn1,burn1_7,the house burned the grassland ,48.0,37.694419860839844
burn,cause to feel intense heat or pain,burn2,burn2_7,the fire burned the paper ,49.0,27.465784072875977
burn,char or scorch the surface of something,burn3,burn3_7,the fire burned the floorboards ,49.0,29.54705238342285
burn,use up or exhaust a resource,burn4,burn4_7,the heating burned the last ,49.0,48.603759765625
burn,"experience a strong emotion, such as anger or passion",burn5,burn5_7,the politician burned the audiencewithhisrousingspeechaboutthenationaleconomyandsomesolutionsheproposedforimprovementsin,48.0,101.80618286132812
burn,"move quickly and intensely, as if fueled by fire",burn6,burn6_7,the crowd burned the effigy ,49.0,34.75628662109375
burn,have a strong desire or craving,burn7,burn7_7,the fire burned the houseownerscravingtoastcravingicecreamcravinghotchocolatecravingforcandyandcookiesburn,48.0,97.150146484375
button,the act of pressing a button,button1,button1_7,the boy buttoned the jacket ,48.0,29.389991760253906
cast,to throw or project something,cast1,cast1_7,the pitcher cast the ball ,48.0,25.11690902709961
cast,to assign a role or part to someone,cast2,cast2_7,the director cast the leading ,48.0,27.677841186523438
cast,to vote or elect someone,cast3,cast3_7,the people cast the presidentialvotein ,48.0,55.61691665649414
cast,to shape or form something using a mold or a cast,cast4,cast4_7,the plasterer cast the concrete ,49.0,32.421138763427734
cast,to predict or prophesy something,cast5,cast5_7,the weatherman cast the forecasting ,48.0,45.90526580810547
catch,seize or take hold of something physically,catch1,catch1_7,the child caught the ball ,53.0,24.922332763671875
catch,"identify or detect something, such as an error or a mistake",catch2,catch2_7,the computer caught the typo ,48.0,27.549745559692383
catch,prevent or stop something from happening or continuing,catch3,catch3_7,the alarm caught the intruder ,51.0,43.26177215576172
catch,"obtain or acquire something, such as a disease or an emotion",catch4,catch4_7,the flu caught the entire ,48.0,45.38853454589844
catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_7,the movie caught the moodscape ,48.0,51.3797721862793
chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_7,the potter chipped the clayedoughnutandglazedpotteryashechippedatthemicrowaveoveninhertown,48.0,89.77403259277344
chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_7,the cook chopped the vegetables ,51.0,66.87952423095703
chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_7,the girl chucked the ball ,49.0,39.426719665527344
clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_7,the housewife cleaned the oven ,48.0,28.28014373779297
clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_7,the fog cleared the wayfaringerscouldseeaheadintothevalley ,48.0,72.6735610961914
coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_7,the painter coated the wallpaperedboardedceilingconcretecorrugatedmetalpanelscreenwithawhitewashofpaintbeforeapp,48.0,87.18277740478516
cover,protect or shield,cover1,cover1_7,the sun covered the forest ,48.0,51.03273010253906
cover,conceal or hide,cover2,cover2_7,the moon covered the sky ,49.0,26.896900177001953
cover,enclose or surround,cover3,cover3_7,the lake covered the valley ,48.0,40.716121673583984
cover,touch or reach,cover4,cover4_7,the surface covered the area ,49.0,46.12077331542969
cover,prevent or hinder,cover5,cover5_7,the clouds covered the sky ,49.0,25.724529266357422
cover,provide for,cover6,cover6_7,the government covered the costof ,48.0,49.29218292236328
crash,"to collide violently, especially with a loud noise",crash1,crash1_7,the cars crashed the gates ,48.0,31.961788177490234
crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_7,the computer crashed the momentarily ,48.0,54.42799377441406
crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_7,the news crashed the patient ,48.0,33.74107360839844
crash,to cause a party or event to fail or end prematurely,crash4,crash4_7,the party crashed the evening ,48.0,58.68598556518555
crash,to cause a stock market or financial system to collapse or experience a sudden and significant decline,crash5,crash5_7,the recent crashed the economy ,48.0,40.82402420043945
draw,"draw as in ""to pull or drag something""",draw1,draw1_7,the wind drew the sailboat ,51.0,30.22235107421875
draw,"draw as in ""to create a picture or diagram""",draw2,draw2_7,the artist drew the image ,48.0,26.807903289794922
draw,"draw as in ""to attract or entice someone""",draw3,draw3_7,the movie drew the largestaudienceofanymovieinthatperiodoftime ,48.0,74.29544067382812
draw,"draw as in ""to involve or engage someone in a situation""",draw4,draw4_7,the book drew the attentionofmillionsaroundtheworld ,48.0,53.2748908996582
draw,"draw as in ""to take or receive something, such as a prize or reward""",draw5,draw5_7,the winner drew the topmost ,48.0,39.115013122558594
drop,drop (something) off,drop1,drop1_7,the waiter dropped the dishes ,49.0,32.01591873168945
drop,drop (something) off a list or schedule,drop2,drop2_7,the director dropped the actor ,49.0,41.642364501953125
drop,drop (something) on someone or something,drop3,drop3_7,the book dropped the child ,49.0,36.4410400390625
drop,drop (something) in (a place),drop4,drop4_7,the rain dropped the leaves ,49.0,52.903568267822266
drop,drop (something) on (a place),drop5,drop5_7,the child dropped the toyboxeshepardessayzfkdcvbjhgfdvcfbghfdvbjhg,49.0,108.62908935546875
drop,drop (something) with (a person or thing),drop6,drop6_7,the book dropped the girlfriend ,49.0,55.27115249633789
earn,to gain or receive something in return for ones efforts or services,earn1,earn1_7,the actor earned the filmmakers ,48.0,50.461883544921875
encounter,meet or come across something or someone unexpectedly,encounter1,encounter1_7,the two encountered the localized ,48.0,76.21631622314453
encounter,"experience or undergo something, especially an unpleasant or challenging situation",encounter2,encounter2_7,the team encountered the hardest ,48.0,78.70975494384766
encounter,"come into contact with something or someone, often with the implication of a physical or sensory experience",encounter3,encounter3_7,the two encountered the newcomer ,48.0,67.98101806640625
encounter,deal with or solve a problem or challenge,encounter4,encounter4_7,the manager encountered the problematic ,49.0,51.58218765258789
fetch,to go and bring back something often something that is located at a distance or in a different place,fetch1,fetch1_7,the children fetched the water ,55.0,29.619977951049805
fight,the act of fighting against someone or something,fight1,fight1_7,the fightings fought the fightingss ,48.0,49.280189514160156
fire,to dismiss or release someone from a job or position,fire1,fire1_7,the company fired the accountant ,52.0,26.365463256835938
fold,fold (something) in a specific way,fold1,fold1_7,the waiter folded the napkins ,48.0,26.00033950805664
fold,fold (something) over,fold2,fold2_7,the sheet folded the paperfoldedtheirclothesfoldsomeofhisclothestheyfoldedthemoverandsetthem,48.0,86.25509643554688
fold,fold (something) together,fold3,fold3_7,the man folded the paperbacks ,49.0,40.762847900390625
fold,fold (something) up,fold4,fold4_7,the verb folded the pieceofpaperup ,48.0,54.34184646606445
fold,fold (something) over on itself,fold5,fold5_7,the sheet folded the paperfoldedoveronitselfinhalvesandthenintwothirdsandsothepaperwasinthreeparts ,48.0,88.23094940185547
grab,to take hold of something firmly often with ones hands or arms,grab1,grab1_7,the cat grabbed the mouse ,48.0,23.2087345123291
hack,to manipulate or control something using a computer or other digital technology,hack1,hack1_7,the hacker hacked the computerized ,48.0,37.46508026123047
hack,to bypass security measures or gain unauthorized access to a system or network,hack2,hack2_7,the hacker hacked the governmental ,48.0,49.05521011352539
hack,"to modify or customize something, often in a creative or unconventional way",hack3,hack3_7,the hacker hacked the game ,48.0,42.254425048828125
hack,to solve a problem or challenge in an innovative or outside-the-box way,hack4,hack4_7,the team hacked the software ,48.0,41.543373107910156
hack,"to experiment or tinker with something, often in a playful or exploratory manner",hack5,hack5_7,the programmer hacked the system ,48.0,31.13585090637207
hit,strike or collide with something,hit1,hit1_7,the car hit the house ,56.0,22.434215545654297
hit,reach or affect something,hit2,hit2_7,the book hit the nail ,49.0,30.891246795654297
hit,play a musical note,hit3,hit3_7,the piano hit the lowlynoteofaflatminorseventhchordinthekeyofaflatminorwhenitwasstruckbyap,48.0,78.41726684570312
hit,be popular or successful,hit4,hit4_7,the newest hit the hitmaker ,48.0,72.9130859375
hit,use violence or force,hit5,hit5_7,the boxer hit the otherboxer ,49.0,34.58587646484375
hit,cause a reaction or response,hit6,hit6_7,the movie hit the critics ,48.0,41.79136657714844
hit,fulfill a requirement or expectation,hit7,hit7_7,the project hit the budgetarytargets ,48.0,43.93629837036133
insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_7,the way insulted the bosses ,49.0,58.930908203125
kick,to strike or forcefully push something with ones foot,kick1,kick1_7,the kicker kicked the ball ,53.0,37.38056945800781
kill,cause death,kill1,kill1_7,the boy killed the snake ,49.0,27.13824462890625
kill,end or terminate,kill2,kill2_7,the killinglydullspeechkilledeveryonespiritofinterestinthelectureanditendedabruptlyafteronethirdoft,49.0,87.28677368164062
kill,remove or destroy,kill3,kill3_7,the lawyers killed the bill ,49.0,31.034263610839844
kill,ruin or spoil,kill4,kill4_7,the storm killed the picnic ,49.0,28.041378021240234
know,recognize or be familiar with,know1,know1_7,the child knew the differencebetweenanimalshedrawsandthoseintheshowbooklet ,51.0,78.5458755493164
know,be aware of,know2,know2_7,the man knew the time ,48.0,45.45484924316406
know,understand or comprehend,know3,know3_7,the student knew the lesson ,48.0,28.357444763183594
know,have knowledge of,know4,know4_7,the speaker knew the answer ,49.0,32.09811019897461
know,be acquainted with,know5,know5_7,the first knew the second ,49.0,70.45922088623047
